DWT,mmsi
,565021002
,412322125
,412322128
,412322129
,412322138
,412322139
,413763935
,413763936
,412322145
,413763939
,413763941
,412322159
"119,400",373787000
,357403001
,357403002
,357403003
,357403005
,357403006
,413370751
,357403007
,413370761
,413370762
,413370763
,413370764
,412322187
,413370765
,413370766
,412322193
,412322197
,412191125
,413370776
,413370777
,413370778
,413370779
,412322205
,413370798
,413370799
,413239730
,229870002
,413764018
,413370806
,413239735
,413501920
,413370861
,413370862
,413370863
,413370876
,413370879
,413764112
0,413501990
,413501991
,413501998
,413501999
,413764147
,413502006
,413764151
,413502007
,413764152
,413764171
,229608011
,413764174
,812354126
,812354127
,413764198
,413764203
,413502070
,413764219
,412322445
,413764244
,356879001
,356879002
,413502110
,414419616
,413371040
,413371041
,413371048
,413371049
,413502121
,413371051
,413239981
,413239982
,413371055
,413371056
,413371057
,413371058
,412322523
,413764325
,413764326
,413764337
36100,413240060
,413240062
,413764351
,413764357
,413240071
,413764378
,413764382
,477858605
25000,305630000
,477858616
,477858617
,413764411
,389122879
,413240131
,563186500
,413240135
,413240139
,413240140
,413240143
,413240147
,413240150
,413240151
,412322648
,413240158
,477203300
,477203301
,412453740
,477203309
,477203316
,354651000
,413764486
,413764488
,412322756
,413502422
,412322776
,413764568
,248876014
,212438001
,413764603
,413502460
,212438014
,413371410
"53,800",414420000
,414420001
,414420002
,414420015
,413240370
,413240371
,414420018
,413240375
,413764665
,413240380
,413764683
,357928011
,413764686
,413764687
,412322895
,413764691
,492932195
,413764733
,412454030
,413764759
"55,700",354127000
,354127001
,412454061
"49,000",414158000
48160,414158000
,414158001
,412322994
,414158002
,352292017
,412322993
,414158005
,413764791
,412454070
,414158007
,352029887
,412454080
,413764802
1392,413764807
,441421000
,413764814
,370380001
,413764836
,413764844
,370380013
,96046323
,477203700
,477203701
,477203702
,477203703
,413240570
,413240571
,477203709
,413240574
,413240575
,477203711
,96046338
,96046347
,412323085
,413764883
,477859102
,372084000
,413764901
,413502760
,566857004
,96046389
,413240640
,413240654
,373788000
,357404000
,373788002
,373788001
,413502820
,477728101
,477728102
"56,900",477728100
3438,413764966
,373788010
,373788014
"180,200",370118000
,370118001
,413764988
"63,500",477859200
,477859202
,477859206
,477859211
,413240718
,413240719
,413240720
,477859216
,413240726
,413765021
,413765022
,413765026
,550079911
,413765035
,355438001
,413765051
,355438013
,413765063
,412323278
,412323288
,412323292
,413765092
,413765093
,412323316
,413765109
,412323323
,412323335
,477990411
,413765139
,412323347
,412323351
,413765146
,412323356
,412323359
,412323361
,412323362
,512331308
,413765167
,413240880
,413240881
,413240882
,413240883
,413765168
,413240886
,413240887
,413240888
,413240889
,413240891
,413240892
,412323399
,412323401
,477859401
,412323403
,477859403
,413765195
,412323419
,477859419
,412323436
,413240941
,412323437
"45,900",413240940
,413240942
,413240943
"63,500",229478000
,412323446
,413765241
,413765242
,413240956
,413240957
,413240958
,412323455
,412323456
,412323467
"35,000",353210000
34800,353210000
,412323473
,412323474
,412323477
,413765274
,413240990
,413241010
,413241011
"82,100",229347000
,413765304
,413241018
,413241019
,413241021
,413241022
,413241023
,413765311
"47,200",413241030
,413241031
,373133001
,373133004
,413241038
"175,100",235114195
,413241046
,413241047
,373133017
,373133018
,413765342
,235114207
,413241061
,233410280
,413241068
,413241076
,413241077
,413241078
,477728501
,413765372
"63,700",374837000
,374837005
,612601618
,374837018
,351113002
,351113003
,351113004
,351113005
,351113007
,351113018
,413765437
,413765448
,413241190
"58,700",477335400
,477335402
,413765489
,563056501
,413765495
,413241210
,414683002
,414683003
,413765503
,414683007
,413503360
,413765507
,413765509
,412848006
,413765512
,412848009
,413765515
,413503371
,413503372
,413503373
,412848018
,413765525
900,413765527
"72,400",370905000
,370905002
,413241260
,370905005
,413241263
,413765557
,413241276
"60,500",414552000
,414552001
,414552002
,414552003
,414552005
,413503430
,413503431
,414552007
,414552009
,414552011
,414552012
,414552013
,414552014
,413765583
,414552015
,414552016
,414552018
,414552019
,413765597
,413503462
,413503478
,412454942
,413765682
,477335603
,413503561
,412454990
,413765711
,413765714
,412454998
"64,300",374182000
,413765747
,413765772
,413765781
,413765787
,414159003
,414159005
,414159007
,413765799
,413765802
,413765808
,412324017
,413765818
,412324029
,413241534
,413765833
,413765838
,413765843
,413765848
,413765851
,414028001
,414028010
,414028019
,413503740
,413503741
,413503750
,413503751
,413765905
"38,500",477466900
,477466901
,372085017
,413503770
,413503771
,372085018
,477466911
,413765921
,413765928
,413241660
,413503811
,413503814
,413503818
,413503823
,413503826
,413503827
,412455270
,210866546
,413241720
,413766009
,413241722
,413241730
,136417666
,413241734
,413241735
,413766026
,413241742
,413241743
,413241747
"206,100",477598100
,413766054
,412324307
,413766123
,413766134
,413241870
,413241871
,101290510
,101290519
,413241880
,413241881
,413241882
,413241883
,210211356
,413241886
,412324404
,413766203
,413766211
,413766216
,413766226
,413766227
"6,500",413241940
,413241941
,413241942
,413241943
,413241948
,413241949
,413766238
,413766242
,413766249
,413241970
,413241971
,413241974
,413241975
,413241978
,413241979
,413241982
,353211006
,353211007
,413242001
,413242002
,413242003
,413242005
,413242006
,413242008
,413242009
,413242011
,413242012
,413242013
,413242015
,413504162
,413504163
,413504170
,413504171
,413504174
,413504175
,413766328
,413504186
,413504187
"62,400",353080000
,61838017
,353080006
,413111001
,413111002
,413111005
,413111006
,413111007
,413504240
,413504241
,413504242
,413504255
,414815002
,414815003
,414815006
,413242142
,413766451
,412324661
,413242166
,413111111
,413111119
,412324695
,236295000
,412324703
,414684000
,414684001
,414684002
,414684006
,414684008
,414684012
,414684015
,413111151
,414684017
,414684016
,432772000
,413373351
,413242280
,413242281
,413766571
,413242284
,413242285
,413766573
,413242287
,413242298
,414553019
"210,000",563057600
,563057615
,413373391
,563057618
,413766621
,413766642
,413766651
,122000380
,413242380
,413242382
,246912015
,477103101
,413766674
,413766696
,413373491
,413766708
,413242420
,413373494
,413373499
,413373502
,413373511
,413766728
,413373518
,413504590
,413242450
,413373527
,413504610
,413242480
,413242481
,413242482
49776,414160000
,412324993
,414160002
927,413766785
,414160001
,413766787
,414160007
,414160018
,414160019
,412325011
"207,800",374052000
,413766816
,412325029
,412325030
,374052010
,374052013
,413242541
,210212019
,412325043
,412325050
"75,600",414029000
,412325077
,413766876
,412325088
,413766891
"176,000",477861100
,477861101
,477861103
,477861117
,477861118
,413898000
,413898002
"39,800",477730100
,413242690
,413242691
,413766988
,413242707
,413767005
,413767015
,413242738
,413767051
,412325262
,413767056
,413767061
,413767062
,412325279
,412325282
,412325283
,412325293
,413373870
,412325295
,412325298
,413767092
,412325302
,413767101
,412325311
,412325312
,413767104
,412456390
,413767114
,412325323
,412325325
,412325328
,412325331
,412325333
,412325335
,413767129
,412325338
,412325339
,413767132
,412325341
,412325343
1200,413767141
,412325354
,412325364
,412325366
"63,800",477730300
,412325373
,413767165
,477730302
,412325374
,412325378
,412325383
,413767175
,413767177
,412325387
,412325388
,412325389
,412325391
,412325394
,412325395
,412325408
,412325409
,412325411
,413767204
,413767205
,412325415
,412325416
,412325419
,477468204
,477468203
,477468205
,477468216
,477468217
,412325434
,412325435
,412325436
,412325438
,412325439
,413242971
,412325468
,413242974
,413242975
,412325477
,412325478
,413767282
,412325491
,413767288
,753505922
,413767349
,413374140
,413374141
,413374142
,413374143
4017,413374160
,440375003
,440375006
,440375007
,413243111
,477861608
,413243118
,413243127
,413505280
,413505281
,249141000
,413505290
,413505295
,413243161
,413767464
,413243180
,413243182
,413767472
,354654000
,413767487
,151623489
,412981059
,413767493
,477861701
,414685002
,413243211
,413243214
,413243215
,413767503
,312711000
,413767513
,413243226
,312711002
,312711003
,413243227
,413767528
"56,900",414554000
,413767569
,414554001
,414554003
,413767575
,413767587
,622041009
,3250101
,3250103
"82,000",356227000
,3250109
,413767616
"76,500",352557000
,352557006
,413243343
,413374420
,413374422
,414423000
,414423001
,352557018
,414423006
,413374431
,413767652
31094,413505510
,413505511
,413505518
,413505519
,413767666
,413505526
,518100983
,372480005
,372480013
,372480014
,372480018
,576297000
,414292009
,414292011
,414292018
,413767733
,412588108
"63,400",477730900
,413767788
,413767825
,413898899
,413767832
,413767835
,413767883
,413767886
,413767887
,979736788
,441293016
1000,413767901
,413505760
,413505764
,413505770
,413243650
,413243651
,413243654
,413243658
,413243666
,413243667
"75,700",413243670
,413243671
"33,400",355572000
,413505830
,413505831
5014,413374760
"75,200",353737000
,353737002
,413505838
,413505839
,220830005
,413505846
,353737016
,413767995
,413768009
,413768016
,412326270
,413637000
,413374861
,572365202
,413505941
,413505943
,413768088
,413768095
,373529002
,413243820
,413243821
,413243823
,373529017
,373529018
,413243840
,260282816
,413243846
,413768146
,412457440
,412457482
,413768203
,413768207
,413768211
"75,500",413375000
,413375001
,413375002
,413375007
,413506082
,413506091
,413243950
,413768253
,413768264
1392,413768279
,413768314
,522689153
,413768326
"74,500",256613000
,413768333
,413768336
"56,900",613915300
,82025127
"73,600",413113000
73581,413113000
,413113001
,413113002
,413113004
,413113005
,413113007
,413113016
,413768377
,413113018
,413113019
,413768396
,414817000
,413768425
,414817001
,413768428
,100899583
,413768447
,413768454
,413506330
,412457770
,413768497
,412457786
,413768508
,412326728
,413506380
,413506381
,413506382
,413506383
,412326734
,413506397
,413506398
,413768557
,414555000
,414555002
,413506450
,413768601
,413506460
,413375391
,413768611
,413244340
,413244341
,413244348
,413768645
890,413506510
,413506511
,412457941
,413768663
,413506526
,413506527
890,413506530
,413506531
,413506534
,413244391
,413506535
890,413506540
,413506541
"11,100",413375470
11139,413375470
,413375471
,354262000
,413506542
,413506543
,413506546
,354262003
,354262002
,413506547
,354262011
,354262014
,413375487
,354262015
,413375486
,414293000
,413768714
,414293006
,215850004
"46,600",477076500
,413768728
,413768729
,413506590
,292133919
,413768738
,413506620
,413506621
,413506622
,413506623
,413244490
,413768781
,413244495
,413768792
,413768802
,412327015
,210214003
,412327031
,413244540
,413244558
,413244559
,413768851
,413768859
,100900013
,413506741
,412458170
,413506760
,413506765
,413768909
,413768914
,415210717
"47,500",412065000
,412065002
,412065003
,412065004
,412065005
,412065006
,412065007
,413244660
,412065016
,413768958
,413375742
,413375743
,413768966
,413506823
,413768968
8200,304586000
"119,600",353738000
,353738001
,413768981
,413900055
,413900061
"6,600",413375810
6577,413375810
,413375811
,413375814
,413375815
,413375818
,413375819
,413375820
,413375821
,413375823
,412458320
,413375826
,412458323
,412458328
,413375836
,413375839
,413375840
,351772001
,351772002
,351772003
,351772004
,351772005
,351772006
,351772007
,351772008
,413900132
,351772010
,412327275
,412327272
,235117933
,413244780
,235117935
,412327279
,235117934
,413244783
,413244781
,413244782
,412327283
,412327291
,413244796
,235117949
,235117950
,413244797
,413244798
,413244799
978,413900162
,413769097
,413375881
,413769107
,413769108
976,413900185
,413769128
,413769129
,413769133
,563191216
,412327351
9789,413375930
,413769146
,564633018
,413375931
,413375934
,413375935
,413769152
,413769153
,413769154
,412458445
,413244878
,412458446
,413244881
,413244882
,413244884
,413244886
,413244888
,413244889
,413244891
,413244894
,413244895
9700,353345000
,353345001
,413375980
,353345007
,413769202
,413769205
,413244923
,413769213
,413900288
,42180108
,413244941
,413244942
,413244943
,413769236
810,413900315
,413244957
,412327474
,412327475
,413769278
,412327489
,413769289
,413376091
,413376094
,413376095
,413507167
,911187558
"175,000",373137000
,373137002
,413507180
,413507181
,413769326
,373137007
,413507183
,413245040
,354918003
,413769338
,413769346
,412327563
,412327565
,412327567
,413507240
,413507243
,413376171
,413507244
,413507245
,412458680
,354787002
,413376187
,354787006
,413245122
,413900491
,100900555
"59,000",414818000
,413900507
,415211227
,322150113
45601,413376230
45601,413376230
,413376231
,413769451
,413376238
,413376239
,413376246
,413376247
"58,700",477732600
14765,413376250
,413376251
,412327678
,371040001
,371040016
,413769496
,412458790
,412458791
,412327718
,413769518
,413769529
,400007005
,413769573
,413769587
,413769589
,413900676
,413769615
,413376406
,413376407
,413900698
,413769627
"52,200",414425000
,414425001
,414425002
,414425003
,414425004
,414425006
,414425007
,413376431
,413376446
"56,800",413376460
57000,413376460
,413376461
,413376462
,413376463
,413376479
,413507551
,413769707
,413245430
,413245431
,412459000
,413769728
"22,100",312320000
,413769732
,413245454
,413245459
,477732901
"76,400",414163000
76426,414163000
,414163002
,413376571
,414163004
,414163003
,413376574
,413376575
,414163006
,413900869
,413769814
,477995101
,477995102
,563191902
,477995103
"27,300",413376610
,257532002
,412328039
,413769834
,413376619
24895,413376620
,413376621
,413376622
,413376623
7000,565158000
,413376626
,413376627
,413900916
,413900917
24888,413376630
,413376631
,413376638
,413376639
"23,000",413376640
24887,413376640
,413376641
,414032002
,414032001
,414032004
,414032005
,414032006
,413376646
,414032008
,413376652
,414032012
,412590220
,414032014
,312058000
,413376657
,414032018
,312058001
,100901016
,312058009
,413376666
,100901017
,413459735
,100901018
,412328100
,412328117
,412328121
,412328123
,412328124
,412328125
,412328126
,412328127
,412328129
,412328131
,412328132
,412328133
,412328135
,412328136
,412328139
,412328140
,412328141
0,413507790
,413507791
,412328142
,412066001
,412066002
,412328147
,412328148
,412328143
"75,500",412066000
,412328151
,412328145
,412328153
,412328154
,412328155
,412328156
,412066006
,412328158
,412328159
,413507806
,412328161
0,413507810
,412328163
,412328164
,413507811
,412328166
,413507815
,412328162
,413507814
,413507818
,412328171
,413507819
,412328167
,412328168
,412328175
,413507823
,412328169
,413507826
,412328179
,413507827
,413507822
,412328182
,412328183
45516,413376760
45516,413376760
,413769974
,412328178
,413376761
,920101116
,920101117
,920101118
,920101119
,412328189
,413376765
,413376762
,412328192
,412328194
,412328197
,413376771
,412328199
,412328191
,412328201
,412328202
,412328196
,412328200
,413376781
,413769998
,413376782
,412328203
"40,000",413376780
,412328207
,412328211
,412328208
,413376783
,413376786
,412328206
,412328213
,412328215
,412328217
,412328219
"47,500",413376790
47540,413376790
,413376796
,413770014
,413376797
,413376798
,413376799
,413901095
,413245769
,413770058
,412590411
,413770057
,413901133
,412590414
,412590415
,168010062
,412328274
,451912018
,412590421
,412590422
,412590423
,249799000
,970170759
,566469000
880,413770129
,311009696
"47,500",413376930
47518,413376930
,413376931
,413376934
,413376935
,413376941
,413376943
,412459440
,413376946
,413376947
,412459443
26100,413376950
,413376951
,413245880
,413245881
,413245882
,412328381
,413376958
,413376959
,413770178
,412459460
,413770181
,355181001
,413770189
,412459470
,412459471
,355181019
,413245918
,353346015
,413376991
"47,500",413376990
46060,413376990
,413770222
,413770228
,413245950
,667001345
,412328450
,412328454
,667001351
,477209100
,477209101
,413377038
,413377039
"30,000",413377040
30327,413377040
30327,413377040
30327,413377040
,477209102
,667001361
,413770252
,413377042
,413377043
,413377046
,413377047
,413377044
,45064730
"47,400",413377050
46060,413377050
,413770283
,413901357
,433300013
,413770287
,412459570
,412459580
,311272000
,413246020
,311272008
,413901386
,311272014
,311272019
"11,000",413377110
,413377111
"325,000",371303000
,413770334
,413377119
,412328555
,412328557
,413770351
,477209200
850,413770353
"74,300",413115000
74272,413115000
,413115001
,413115002
,413115003
,413115007
,667001471
,413770369
,374842000
,374842002
,667001491
11981,413377180
,413246110
,417178270
,413770421
,413770422
,412328631
,412417781
,970171074
,413246160
,413246161
,413246162
,413246163
,412459731
,413246164
,413246168
,413246169
,413246173
,413246174
1392,413770465
,667001573
,667001575
"48,600",354657000
,667001585
,413770483
,413377270
,413770495
,414688000
,413246211
,414688005
,413246214
,413246215
,413246218
,413246219
,414688012
,413246223
,667001619
,412328726
,970171161
,667001628
,374580002
6300,667001635
,412328742
,413770534
,413377320
,412328749
,412328750
,354526001
,239838002
,239838003
,354526002
,354526003
,413770546
,413377335
,413770552
,354526007
,413770557
,413770558
,239838013
,239838014
,412328768
,413770564
,412459846
,414557000
,412328777
,414557001
,412197714
"203,000",477340500
,477340501
,477340502
,414557017
,412328794
,252158813
,413901664
,413770595
"30,000",374449000
,374449001
,413770603
,374449006
"37,000",413377390
36260,413377390
,413377391
,257926000
,257926003
,413770611
,257926006
,413770614
,412328824
"45,700",667001721
,374449018
,413246331
,563192700
,413377406
,413377407
,413246334
,257926015
,667001727
,412328831
,412328830
,413770627
,412590981
,412590982
,412459910
,412590983
,667001733
1392,413770634
,413770632
,412590988
,412590989
,412590990
"50,300",414426000
48201,414426000
,413770636
,412590991
,667001743
,412328852
,414426001
,414426002
,414426003
,667001749
,412590998
,667001751
,412590999
,667001750
,414426006
,414426008
,412591006
,667001759
,667001758
,413377439
960,413770658
,413377442
"23,000",413377450
24159,413377450
,413377451
,667001770
,413377454
,413377455
,667001774
,412328879
,412459951
,412328881
,412328880
,412328882
4723,413377460
,667001786
,667001787
,413377466
,413770684
,412328892
,413377467
,413377470
,413770689
,412459970
,413770701
,402760655
,667001809
,412328914
,416130004
,667001815
,413770716
,413770718
"63,800",477078500
,412328939
,413770737
,412328947
,412460028
"205,900",241280000
,241280001
,241280002
,241280003
,241280005
,241280006
,241280009
,413770762
,413770763
,413770764
,241280012
,241280014
,241280015
,241280013
"51,500",477733900
,477733902
,413770767
,241280017
,413770772
,413770779
,412328990
,412328991
"76,400",414164000
,414164001
,667001889
,414164004
,413303606
"37,000",413377580
36145,413377580
,414164013
,413246510
,413246511
,414295086
,413303607
,414164018
,414164019
,414164015
,414164014
,413377581
,413377582
,413770802
,413901885
,413246526
,413246527
,412329024
,413377598
,413303611
,413901886
,357672001
"52,100",413246530
,357672002
,412329029
,412329032
,413246531
,412329034
,413246534
,413246535
,413770826
,357672011
,413246539
,412329038
,241149007
,413246543
,413770833
,477078607
,413246546
,413246547
,477078617
,413770842
,413770843
,352167005
,352167007
6650,413770848
6650,413770849
,100901990
,413770854
,412329064
,412329065
,412329066
"56,800",414033000
,413770857
,414033005
,414033004
,414033006
,667001964
"4,800",667001967
,412329070
,413770867
,413246582
,413246583
,413246589
,413246590
,413246591
"175,900",477340800
,130000001
,477340802
,413770891
,130000013
,130000017
,130000018
,412591250
,412591251
,412591254
,412591255
,412591258
,412591259
,413246621
,412591262
,412591263
,413770913
,412329130
,667002027
,413770926
,123053239
"85,100",215459000
,413770938
,215459002
,412329146
,413377727
,667002047
,413377731
,413377738
,413377742
,413377743
,413377746
,413377747
,413770969
466,413902046
,412460270
,667002110
,413771011
,667002119
,413771015
,413902088
,413771027
,667002134
,667002142
,667002143
,413902116
,412329256
,413771066
,413771071
,412329286
,232760655
,413771088
,412329296
,413771091
,412287657
,413246820
,413771111
"180,300",353478000
,413771121
,412329330
"63,600",477078900
,413771125
,477078902
,413771129
,412329339
,413377920
,413377924
,413771143
,413377927
,413509001
,413509002
,413509003
,413509004
,413509005
,413509006
,413377936
,413377937
,412329360
,413377938
,413377939
,413509017
,412329369
,412329370
,413902235
,412329373
,413771167
,413771168
1319,413771172
,413771175
"32,500",357017000
,412329385
,413771179
,357017003
,413771182
,413771183
,413771191
,413377979
1326,413771197
,413771215
,413771224
,413771227
,413246950
,413246951
,413246958
,413771247
,413771251
,209430003
,356886006
,413771256
,413771257
,413771262
,356886015
"181,600",353216000
"85,100",566208000
,353216001
,353216003
,353216004
,413771269
,353216007
,353216009
,353216011
,353216013
,353216016
,353216017
,353216018
,353216019
,413509140
,218474001
,413771285
,413509143
,413771289
,412329501
,218474014
,413509151
,412329502
,413771299
,412329511
,412329512
,970171943
,168666666
,413771307
,970171946
,116500019
,116500023
,413771323
,413902398
,413771331
,412329544
,413771336
,412460626
,413771358
,413771359
48647,413378150
,412329576
,412329577
,413771375
,413771378
"54,300",440379000
,440379001
,440379002
,440379003
,440379006
,413771396
,412329616
,412591761
,412591763
,413771412
,412591766
,412329623
,412591767
,412591768
,412591770
,412591771
,412591772
,412591774
,412591775
,413771427
,413771428
,574990000
,413902518
,412460730
,412329670
,413902535
,413771473
,413771474
"20,000",413378260
19803,413378260
,413378261
,413378262
,413378263
,369207000
,413771484
"50,900",413378270
49831,413378270
49831,413378270
,413378271
,413902562
,413902563
,413771494
,413902567
,413771498
,413902575
,413902579
,563193600
,412329729
,441952001
,412329731
,441952003
,563193601
,563193606
,413771526
,441952009
,441952010
,412329739
,441952013
,563193614
,441952015
,441952017
,413771538
,413771539
,412329750
,413771542
,412329751
,413771551
,412329764
,413247270
,413247271
,413771565
,413247278
,413247279
"55,000",414558000
,414558001
,414558002
,414558003
,413247286
,413247287
,414558007
,312584002
,312584003
,312584008
,413771596
,413771599
,312584017
,413771603
,374450006
,354396001
,413771622
,354396007
,477079402
,477079403
,354396019
,413771647
,413771653
,413378440
,413771658
,413378445
,413378446
,413771662
,413378447
,413378456
,413378458
,413378459
,413771676
,412329890
,415999907
,415999908
,415999909
,415999910
,415999911
,415999913
,415999914
,415999917
,415999919
,413247410
,413247411
,415999925
,413247414
,413771703
,413247415
,412329910
,413247418
,413247419
,415999926
,415999928
,413247422
,413247423
,412329911
,413378495
,414296002
,414296013
,414296016
,414296018
,413771731
,412592090
,413771752
,255830002
,413771768
,413247481
,413247490
,413247491
,413247498
,414165002
,413771788
,413771792
,413771793
,413247506
,413771799
,413247511
,413247520
,413771813
,413771814
"174,800",357673000
,357673001
,357673002
,357673004
,357673005
,357673006
,357673007
"82,100",241150000
,413771823
3985,413771825
,412330038
,357673016
,357673017
,357673018
,357673019
,412330070
,413771863
"75,300",412199000
75284,412199000
,412330071
,412199001
,412199004
,413509725
,412199005
,413771871
,412330078
,412330079
,413509750
,413771902
,412592260
"180,600",352037000
,413771914
,352037006
,413771918
,413771924
,352037016
,667003035
726,412330140
,412330141
,788899999
,412330143
1362,412330150
,413771948
,413247660
,413771952
"81,000",373795000
,413903035
12900,371960000
,413771972
,371960006
,355576014
,371960017
,355576018
,416000209
,413378771
,413378770
,413771995
,413247710
,413247711
,413772006
,413772007
,412330220
,412592390
,413772039
,152152332
,413772054
,412330270
,412330271
,413772078
,100903214
,413772093
,413772095
,413772098
,412330310
,357149002
,357149005
,412330318
,440904016
"92,500",240626000
,240626001
,412330327
,412330331
,413378911
,413772128
,413772138
,413510000
,413510003
,413247860
,413510005
,413510011
,413510014
,413772173
,413903246
,413772174
,413903247
"33,000",373402000
,357018002
,412330385
,413378961
,412330388
,412330390
,413378968
,412330394
,412330395
,413378971
,413378972
,413772189
,412330399
,413903263
,412461473
"56,900",477866400
,566340001
,412330404
,477866407
,477866408
,413772199
,413772207
,413772227
,413772242
,413772243
,373271003
,413772256
,413772257
,998877665
12070,413379050
,413379051
,413772267
,413379054
,413379055
,351382001
,351382004
,413772278
,412330488
,413772281
,351382009
,351382010
,351382012
,413248001
,477866500
,413903364
,413248006
12197,413379080
,413379081
,413379082
,413379083
,413379084
,413772298
,413379086
,413379087
,413379085
,413379097
,412330530
,412330531
,412330535
,412330538
,413772333
,413510190
,413510191
,412330542
,413379121
,412330546
,413379122
12112,413379120
,413772341
,413379123
,413379124
,413379125
,413379126
,413379129
12197,413379130
,412461627
,413379131
,413379134
,413379135
,412592720
,312978002
,412330580
,412330581
,412330582
,412330583
,312978008
,413772378
,412330591
,413379171
,413379181
,412592750
,413379182
,412330610
,412330611
,412330614
,369339002
,412330623
,413772417
,413772428
,412986000
,412330640
,412330642
,413379220
,412592790
,412330647
,412461720
,412592791
,413772441
,414821018
,412330650
,413772445
,715762346
,412592831
,412592841
,412592842
,412592843
,412592844
,412592845
,413772494
,412592846
,412592858
,412592859
,312716000
,412592870
,413772527
"60,000",440118000
,412330741
,412330749
,412330750
,412461836
,413772561
,414559000
,414559001
,414559002
,414559003
,414559005
,413772588
"23,800",477866800
,413248310
,413248311
498,412330810
,412330811
,413772603
,477866813
,412330814
,412330815
,413248319
450,412330820
,412330821
,412330822
,412330823
,412330828
880,413772621
450,412330830
,412330831
,412330836
,412330837
,412330838
,412330839
450,412330840
,412330841
,412330842
,412330843
,412330844
,412330845
,412330846
,412330847
,256093018
,414428002
,412330854
,414428008
,414428010
,414428012
,414428014
,413248371
,413248374
,413772667
,412330890
,412330895
,413379490
,412330916
,412330917
0,412330920
0,412330920
,414297001
,413510570
,414297002
,412330926
,412330927
0,412330930
0,412330930
,412330931
,412330935
,412330938
,412330939
,412330940
,412330941
,412330942
,412330943
,413379518
"82,300",210349000
,413248460
,413248461
624,412330960
,412330961
,477211601
,413772755
,412330963
,412330964
,412330966
,412330967
,477211603
,412330969
,477211605
,477211606
,477211607
,412330965
,477211609
,412330972
,413379548
,412330974
,412330978
,412330979
916,412462050
,412330975
,412330973
,413772777
,414166000
,414166001
,414166002
17276,413379570
,413379571
,412462066
,414166003
,414166006
,413772786
,414166007
,414166010
,414166011
,414166014
,413248510
,413248520
,413772826
13296,413379630
,413379631
"28,200",413379640
,413379641
,413379643
,413379647
,412331080
,413510731
,413772882
,477867102
,413772897
,413904000
,413904001
,412069004
,412462232
,477211801
,477211802
,412462235
,477211803
,477211806
"211,000",477736100
,413772969
,413772979
,413772982
,413510840
,413510842
,413510845
,413510846
,477867200
,413510850
"38,200",413379780
,413379781
,413379782
,413379783
,413904075
,413379788
,413379789
,413773011
,412331220
,413379798
,413379799
,413510870
,413773016
,413510878
,412462307
5300,413773038
"50,200",413379850
50175,413379850
,413379851
,413379854
,413379855
,412331290
,413379866
,413379867
,412462363
,413510940
,635022632
,412331308
,412331309
,635022637
,412331311
,413379890
,413379903
,413379921
,413379924
,413904227
,477736301
,413511030
,413511031
,413379961
,413248890
,413248891
,413379964
,477736317
,413379965
97,412331390
"55,100",371568000
,371568001
,371568003
"181,400",353349000
,353349001
,413773194
,353349002
,353349003
,413904269
,413511060
,413511061
,412200342
,413511062
,413511063
,413379991
,353349019
,413511068
,413511069
,413511071
,412200359
,412200361
,413773227
,413773231
,413773237
,200912310
,413511110
,413511119
,413773264
,412200405
,413511126
,413511127
,413380061
,412331486
,413773283
,100904419
,413773286
,100904427
,100904430
,413773307
,412331539
,412331553
"48,200",413380150
48220,413380150
,413380151
,412200509
,413380158
,412200511
,413118015
,413249090
,413249091
,413249095
,413249110
,413249111
,412331610
,413249118
,413249119
,413904485
,412331622
,413773423
,414822000
,414822001
,412331635
,412331638
,413773435
,413773452
,413511310
,413773456
,413773458
,413773467
,413773468
"5,700",413380260
,412462756
,413511351
"49,800",414691000
,414691001
,414691002
,414691003
,414691004
,414691005
,414691007
,970174164
,413511391
,412331754
,412462829
,412462832
,413511411
,413904627
,412331767
,412331771
,413511420
,413511421
,413511422
,413511423
,414559996
,412331777
,412331775
,412331772
,414560001
,412331779
,413511430
,413511431
,414560003
,414560002
,414560006
,414560010
,414560004
,413511438
,413511439
,414560015
,414560017
,414560018
,414560016
,412331795
,412331797
,413511446
,413511447
,413773587
,412331799
,413773591
,412331803
,412331801
,412331807
,412331808
,412331809
,412331813
,412331814
,413249321
,412331821
,413773614
,412331823
,412331824
,413380399
,412331826
,412331827
,412331822
,412331829
,970174258
,412331831
,412331825
,412331833
,413380406
,412331835
,412331839
,413773632
,413380415
,412331843
,412331844
"75,300",414429000
,414429002
,412331851
,412331852
,412331855
,413249360
,413249362
,413773651
,412331862
,413773656
,413773658
"211,000",477736800
,413773671
,413511530
,413773683
,413249410
,413249415
,413380490
,413773733
,412463018
,413249450
,413511601
,413773745
,413773749
,412331960
,412331961
,412331962
,241283003
,412331964
,413511613
,241283007
,413511615
,413904838
,413249490
,412331996
3046,413904887
,416002055
"50,200",413380630
50244,413380630
,413380631
,413380639
,373928001
"29,100",355709000
,413511780
"22,200",413905000
,413905003
6548,413249650
,413905016
,412332160
,412332170
,412332171
,412332180
,412332182
,412332183
,413380760
39190,413380760
,412332190
,412332191
,413380767
,351908017
,412332210
,413905075
,215331000
,215331001
,412332218
,412332220
,412332221
,412332223
,413511890
,413511891
,398700758
,413511895
,413380831
,413249760
,413249762
,413249773
,413249775
,413249776
,413249778
,413774067
,412332280
,412332281
,412332282
,413511931
,412332283
,412332285
,413511935
,412332287
,413774082
,413380870
,413774087
